init_variables.started,init_variables.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,instruction_single.started,instruction_single.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,interval.started,interval.stopped,cue_single.started,cue_single.stopped,mask.started,mask.stopped,ori_response_single.started,res_ori,res,ori_response_single.stopped,key_resp_single.keys,key_resp_single.rt,key_resp_single.duration,disp_single.started,disp_single.stopped,key_resp.keys,key_resp.rt,key_resp.duration,single.thisRepN,single.thisTrialN,single.thisN,single.thisIndex,single.ran,ori,path,mask_path,instruction_bandit.started,instruction_bandit.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,cue_bandit.started,cue_bandit.stopped,bandit_res.keys,bandit_res.rt,bandit_res.duration,outcome_bandit.started,rew,action,outcome_bandit.stopped,bandit.thisRepN,bandit.thisTrialN,bandit.thisN,bandit.thisIndex,bandit.ran,actual_rew1,actual_rew2,rew1,rew2,instruction_task.started,instruction_task.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,wait_ready.started,wait_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,cue.started,cue.stopped,ori_response.started,ori_response.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,outcome.started,diff1,diff2,outcome.stopped,disp_outcome_practice.started,disp_outcome_practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ori1,ori2,break_blk.started,break_blk.stopped,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,condition_file
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1072.1487,1073.1501,,,1073.6526,1073.9,,34,34,,,,,,,,,,,,,,,,bars/004.png,bars/mask005.png,,,,,,,,,,,,1,1,,,,,,,2,10,2,10,,,,,,,,,,,1073.1501,1073.6525,1073.9,1082.7685,space,8.859,,1082.7685,9,89,1083.771,1083.7711,1083.7769,,,,0,46,46,46,1,25,125,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1083.7771,1084.7754,,,1085.2756,1085.5254,,70,70,,,,,,,,,,,,,,,,bars/027.png,bars/mask002.png,,,,,,,,,,,,3,2,,,,,,,0,10,1,10,,,,,,,,,,,1084.7755,1085.2755,1085.5254,1088.0686,space,2.5328,,1088.0686,40,20,1089.0673,1089.0673,1089.0733,,,,0,47,47,47,1,110,50,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1089.0736,1090.0743,,,1090.5744,1090.8243,,110,110,,,,,,,,,,,,,,,,bars/044.png,bars/mask003.png,,,,,,,,,,,,0,1,,,,,,,2,10,2,10,,,,,,,,,,,1090.0744,1090.5744,1090.8243,1093.4217,space,2.5914,,1093.4217,35,45,1094.4217,1094.4217,1094.4271,,,,0,48,48,48,1,75,155,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1094.4273,1095.4287,,,1095.9288,1096.1788,,170,170,,,,,,,,,,,,,,,,bars/045.png,bars/mask008.png,,,,,,,,,,,,3,2,,,,,,,0,10,0,8,,,,,,,,,,,1095.4288,1095.9287,1096.1788,1101.5548,space,5.3674,,1101.5548,70,20,1102.5543,1102.5543,1102.5602,,,,0,49,49,49,1,100,10,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.5603,1162.5573,0,1,1,0,1,sequence_tables/blk031.csv
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1168.7799,1169.7726,,,1170.2728,1170.5227,,73,73,,,,,,,,,,,,,,,,bars/025.png,bars/mask008.png,,,,,,,,,,,,0,1,,,,,,,5,7,6,8,,,,,,1162.5632,1168.7726,space,6.2072,,1169.7726,1170.2728,1170.5227,1173.5939,space,3.0683,,1173.594,32,33,1174.5924,1174.5924,1174.598,,,,0,0,0,0,1,105,40,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1174.5982,1175.6009,,,1176.1047,1176.3493,,58,58,,,,,,,,,,,,,,,,bars/007.png,bars/mask000.png,,,,,,,,,,,,7,2,,,,,,,7,9,5,8,,,,,,,,,,,1175.6009,1176.1047,1176.3493,1179.2593,space,2.8995,,1179.2593,63,3,1180.2593,1180.2594,1180.2649,,,,0,1,1,1,1,175,55,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1180.265,1181.2663,,,1181.7665,1182.0163,,69,69,,,,,,,,,,,,,,,,bars/010.png,bars/mask001.png,,,,,,,,,,,,5,2,,,,,,,5,10,4,10,,,,,,,,,,,1181.2663,1181.7665,1182.0163,1184.2053,space,2.1817,,1184.2053,84,14,1185.204,1185.204,1185.2089,,,,0,2,2,2,1,165,55,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1185.2091,1186.211,,,1186.711,1186.9627,,67,67,,,,,,,,,,,,,,,,bars/019.png,bars/mask006.png,,,,,,,,,,,,1,1,,,,,,,3,10,2,9,,,,,,,,,,,1186.211,1186.711,1186.9627,1190.712,space,3.7415,,1190.712,22,38,1191.7116,1191.7116,1191.7174,,,,0,3,3,3,1,45,105,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1191.7176,1192.719,,,1193.2183,1193.4687,,164,164,,,,,,,,,,,,,,,,bars/039.png,bars/mask007.png,,,,,,,,,,,,0,1,,,,,,,1,10,0,10,,,,,,,,,,,1192.719,1193.2183,1193.4687,1194.9823,space,1.5028,,1194.9823,11,59,1195.9822,1195.9823,1195.9827,,,,0,4,4,4,1,175,105,,,,,,,,
