init_variables.started,init_variables.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,instruction_single.started,instruction_single.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,interval.started,interval.stopped,cue_single.started,cue_single.stopped,mask.started,mask.stopped,ori_response_single.started,res_ori,res,ori_response_single.stopped,key_resp_single.keys,key_resp_single.rt,key_resp_single.duration,disp_single.started,disp_single.stopped,key_resp.keys,key_resp.rt,key_resp.duration,single.thisRepN,single.thisTrialN,single.thisN,single.thisIndex,single.ran,ori,path,mask_path,instruction_bandit.started,instruction_bandit.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,cue_bandit.started,cue_bandit.stopped,bandit_res.keys,bandit_res.rt,bandit_res.duration,outcome_bandit.started,rew,action,outcome_bandit.stopped,bandit.thisRepN,bandit.thisTrialN,bandit.thisN,bandit.thisIndex,bandit.ran,actual_rew1,actual_rew2,rew1,rew2,instruction_task.started,instruction_task.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,wait_ready.started,wait_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,cue.started,cue.stopped,ori_response.started,ori_response.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,outcome.started,diff1,diff2,outcome.stopped,disp_outcome_practice.started,disp_outcome_practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ori1,ori2,break_blk.started,break_blk.stopped,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,condition_file
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1076.6944,1077.6882,,,1078.1825,1078.4364,,164,164,,,,,,,,,,,,,,,,bars/033.png,bars/mask003.png,,,,,,,,,,,,1,2,,,,,,,0,3,0,2,,,,,,,,,,,1077.6882,1078.1824,1078.4365,1080.4232,space,1.9749,,1080.4232,41,9,1081.423,1081.423,1081.4291,,,,0,6,6,6,1,25,155,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1081.4292,1082.4247,,,1082.9169,1083.1698,,56,56,,,,,,,,,,,,,,,,bars/028.png,bars/mask006.png,,,,,,,,,,,,2,1,,,,,,,2,5,3,5,,,,,,,,,,,1082.4247,1082.9169,1083.1698,1085.011,space,1.8354,,1085.0111,11,64,1086.011,1086.011,1086.0122,,,,0,7,7,7,1,45,120,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1086.0124,1087.0119,,,1087.505,1087.7586,,130,-50,,,,,,,,,,,,,,,,bars/021.png,bars/mask005.png,,,,,,,,,,,,0,1,,,,,,,0,7,0,8,,,,,,,,,,,1087.0119,1087.505,1087.7586,1091.5998,space,3.8282,,1091.5998,25,60,1092.6003,1092.6004,1092.6066,,,,0,8,8,8,1,155,70,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1092.6067,1093.6008,,,1094.095,1094.3355,,162,-18,,,,,,,,,,,,,,,,bars/033.png,bars/mask003.png,,,,,,,,,,,,4,2,,,,,,,2,5,3,5,,,,,,,,,,,1093.6008,1094.095,1094.3356,1096.8026,space,2.4519,,1096.8027,43,7,1097.8022,1097.8022,1097.8089,,,,0,9,9,9,1,25,155,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1097.8091,1098.8026,,,1099.296,1099.5372,,52,232,,,,,,,,,,,,,,,,bars/034.png,bars/mask002.png,,,,,,,,,,,,4,2,,,,,,,0,7,1,7,,,,,,,,,,,1098.8026,1099.296,1099.5372,1102.8708,space,3.3285,,1102.8708,73,13,1103.8709,1103.8709,1103.8774,,,,0,10,10,10,1,125,65,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1103.8775,1104.8714,,,1105.3652,1105.618,,11,11,,,,,,,,,,,,,,,,bars/013.png,bars/mask001.png,,,,,,,,,,,,10,2,,,,,,,0,9,1,10,,,,,,,,,,,1104.8714,1105.3652,1105.618,1108.2993,space,2.6749,,1108.2993,64,1,1109.302,1109.302,1109.322,,,,0,11,11,11,1,75,10,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1109.3223,1110.3136,,,1110.8071,1111.0503,,32,32,,,,,,,,,,,,,,,,bars/029.png,bars/mask007.png,,,,,,,,,,,,4,2,,,,,,,2,7,2,7,,,,,,,,,,,1110.3136,1110.8071,1111.0503,1112.6206,space,1.562,,1112.6206,58,13,1113.6218,1113.6218,1113.6221,,,,0,12,12,12,1,90,45,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1113.6223,1114.6241,,,1115.1156,1115.3693,,21,201,,,,,,,,,,,,,,,,bars/022.png,bars/mask002.png,,,,,,,,,,,,5,2,,,,,,,4,5,3,5,,,,,,,,,,,1114.6242,1115.1156,1115.3694,1118.971,space,3.5875,,1118.971,74,1,1119.9705,1119.9705,1119.977,,,,0,13,13,13,1,95,20,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1119.9771,1120.9721,,,1121.4641,1121.7041,,52,52,,,,,,,,,,,,,,,,bars/046.png,bars/mask003.png,,,,,,,,,,,,0,2,,,,,,,2,3,1,3,,,,,,,,,,,1120.9721,1121.464,1121.7041,1123.359,space,1.6434,,1123.359,77,33,1124.3587,1124.3587,1124.3591,,,,0,14,14,14,1,155,85,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1124.3592,1125.3592,,,1125.8523,1126.0925,,21,21,,,,,,,,,,,,,,,,bars/035.png,bars/mask007.png,,,,,,,,,,,,0,1,,,,,,,4,1,3,3,,,,,,,,,,,1125.3593,1125.8523,1126.0925,1130.5207,space,4.4188,,1130.5207,26,39,1131.5208,1131.5208,1131.5277,,,,0,15,15,15,1,175,60,,,,,,,,
